Date,Close/Last,Volume,Open,High,Low
05/18/2018,$46.5775,72332320,$46.7975,$46.9526,$46.5325
05/17/2018,$46.7475,68057960,$47.00,$47.2275,$46.59
05/16/2018,$47.045,76186400,$46.5175,$47.115,$46.50
05/15/2018,$46.61,94556280,$46.695,$46.7675,$46.275
05/14/2018,$47.0375,81572280,$47.2525,$47.3825,$46.965
05/11/2018,$47.1475,104671800,$47.3725,$47.515,$46.8625
05/10/2018,$47.51,111769720,$46.935,$47.5925,$46.9125
05/09/2018,$46.84,92565040,$46.6375,$46.85,$46.305
05/08/2018,$46.5125,112212920,$46.2475,$46.555,$45.9162
05/07/2018,$46.29,170230120,$46.295,$46.9175,$46.1875
05/04/2018,$45.9575,224548920,$44.5625,$46.0625,$44.5425
05/03/2018,$44.2225,135776440,$43.97,$44.375,$43.6103
05/02/2018,$44.1425,265818880,$43.8062,$44.4375,$43.45
05/01/2018,$42.275,208915640,$41.6025,$42.30,$41.3175
04/30/2018,$41.315,167906000,$40.5325,$41.815,$40.46
04/27/2018,$40.58,142468920,$41.00,$41.0825,$40.1575
04/26/2018,$41.055,111401480,$41.03,$41.4325,$40.8425
04/25/2018,$40.9125,113326160,$40.655,$41.355,$40.6025
04/24/2018,$40.735,134699840,$41.4175,$41.5825,$40.305
04/23/2018,$41.31,145586360,$41.7088,$41.73,$41.0225
04/20/2018,$41.43,261083800,$42.6488,$42.8046,$41.3575
04/19/2018,$43.20,138773120,$43.7375,$43.8475,$43.165
04/18/2018,$44.46,82178400,$44.4525,$44.705,$44.22
04/17/2018,$44.56,106300040,$44.1225,$44.7341,$44.1025
04/16/2018,$43.955,86245280,$43.7575,$44.0475,$43.7075
04/13/2018,$43.6825,100402040,$43.695,$43.96,$43.4625
04/12/2018,$43.535,91435360,$43.3525,$43.75,$43.26
04/11/2018,$43.11,89604160,$43.0575,$43.4808,$42.925
04/10/2018,$43.3125,114268440,$43.25,$43.50,$42.8825
04/09/2018,$42.5125,115904800,$42.47,$43.2725,$42.4613
04/06/2018,$42.095,139798760,$42.7425,$43.12,$42.05
04/05/2018,$43.20,107001040,$43.145,$43.5576,$43.02
04/04/2018,$42.9025,138327400,$41.22,$43.0025,$41.1925
04/03/2018,$42.0975,120950560,$41.91,$42.1864,$41.22
04/02/2018,$41.67,149702560,$41.97,$42.235,$41.1175
03/29/2018,$41.945,152465160,$41.9513,$42.9375,$41.725
03/28/2018,$41.62,165859520,$41.8125,$42.505,$41.2975
03/27/2018,$42.085,159296800,$43.42,$43.7875,$41.73
03/26/2018,$43.1925,147114240,$42.0175,$43.275,$41.61
03/23/2018,$41.235,163938160,$42.0975,$42.48,$41.235
03/22/2018,$42.2125,165343920,$42.50,$43.17,$42.15
03/21/2018,$42.8175,145551520,$43.76,$43.7725,$42.815
03/20/2018,$43.81,78482080,$43.81,$44.20,$43.735
03/19/2018,$43.825,131724440,$44.33,$44.3675,$43.415
03/16/2018,$44.505,153253320,$44.6625,$44.78,$44.405
03/15/2018,$44.6625,90706080,$44.625,$45.06,$44.5175
03/14/2018,$44.61,117338520,$45.08,$45.13,$44.4525
03/13/2018,$44.9925,125856680,$45.6475,$45.875,$44.81
03/12/2018,$45.43,128764280,$45.0725,$45.5975,$45.0525
03/09/2018,$44.995,128521440,$44.49,$45.00,$44.3475
03/08/2018,$44.235,98075400,$43.87,$44.28,$43.7675
03/07/2018,$43.7575,126745800,$43.735,$43.9625,$43.5675
03/06/2018,$44.1675,93092640,$44.4775,$44.5625,$44.0325
03/05/2018,$44.205,111300560,$43.8025,$44.435,$43.63
03/02/2018,$44.0525,153704240,$43.20,$44.075,$43.1125
03/01/2018,$43.75,194824680,$44.635,$44.9438,$43.165
02/28/2018,$44.53,150272320,$44.815,$45.1538,$44.5125
02/27/2018,$44.5975,155542040,$44.775,$45.12,$44.54
02/26/2018,$44.7425,149414680,$44.0875,$44.8475,$44.0525
02/23/2018,$43.875,135088200,$43.4175,$43.9125,$43.385
02/22/2018,$43.125,123815040,$42.95,$43.4875,$42.9275
02/21/2018,$42.7675,149512280,$43.2075,$43.53,$42.7525
02/20/2018,$42.9625,134762640,$43.0125,$43.565,$42.855
02/16/2018,$43.1075,160455160,$43.09,$43.705,$42.9425
02/15/2018,$43.2475,203634160,$42.4475,$43.2725,$42.25
02/14/2018,$41.8425,161531560,$40.7612,$41.885,$40.72
02/13/2018,$41.085,129933240,$40.4875,$41.1875,$40.4125
02/12/2018,$40.6775,243099600,$39.625,$40.9725,$39.3775
02/09/2018,$39.1025,282334120,$39.2675,$39.4725,$37.56
02/08/2018,$38.7875,216583720,$40.0725,$40.25,$38.7575
02/07/2018,$39.885,205869760,$40.7713,$40.85,$39.7671
02/06/2018,$40.7575,272687760,$38.7075,$40.93,$38.50
02/05/2018,$39.1225,288861280,$39.775,$40.97,$39.00
02/02/2018,$40.125,343828200,$41.50,$41.70,$40.025
02/01/2018,$41.945,177812920,$41.7912,$42.155,$41.69
01/31/2018,$41.8575,128938080,$41.7175,$42.1104,$41.625
01/30/2018,$41.7425,182541880,$41.3813,$41.8425,$41.175
01/29/2018,$41.99,202261680,$42.54,$42.54,$41.7675
01/26/2018,$42.8775,156301000,$43.00,$43.00,$42.515
01/25/2018,$42.7775,165753120,$43.6262,$43.7375,$42.6325
01/24/2018,$43.555,205474160,$44.3125,$44.325,$43.30
01/23/2018,$44.26,129583480,$44.325,$44.86,$44.205
01/22/2018,$44.25,108208000,$44.325,$44.445,$44.1504
01/19/2018,$44.615,125225560,$44.6525,$44.895,$44.3525
01/18/2018,$44.815,124349320,$44.8425,$45.025,$44.5625
01/17/2018,$44.775,137040920,$44.0375,$44.8125,$43.7675
01/16/2018,$44.0475,118049640,$44.475,$44.8475,$44.035
01/12/2018,$44.2725,101208800,$44.045,$44.34,$43.9125
01/11/2018,$43.82,74613520,$43.6475,$43.8721,$43.6225
01/10/2018,$43.5725,95006760,$43.29,$43.575,$43.25
01/09/2018,$43.5825,86128800,$43.6375,$43.765,$43.3525
01/08/2018,$43.5875,82095480,$43.5875,$43.9025,$43.4825
01/05/2018,$43.75,94359720,$43.36,$43.8425,$43.2625
01/04/2018,$43.2575,89370600,$43.135,$43.3675,$43.02
01/03/2018,$43.0575,117844160,$43.1325,$43.6375,$42.99
01/02/2018,$43.065,101602160,$42.54,$43.075,$42.315
