Date,Close/Last,Volume,Open,High,Low
07/21/2016,$24.8575,130760320,$24.9575,$25.25,$24.7825
07/20/2016,$24.99,104876440,$25.00,$25.115,$24.9338
07/19/2016,$24.9675,95065440,$24.89,$25.00,$24.835
07/18/2016,$24.9575,145858120,$24.675,$25.0325,$24.65
07/15/2016,$24.695,120125640,$24.73,$24.825,$24.625
07/14/2016,$24.6975,155543920,$24.3475,$24.7475,$24.33
07/13/2016,$24.2175,103518720,$24.3525,$24.4175,$24.21
07/12/2016,$24.355,96518120,$24.2925,$24.425,$24.28
07/11/2016,$24.245,93271960,$24.1875,$24.4125,$24.1825
07/08/2016,$24.17,115510000,$24.1225,$24.2225,$24.0125
07/07/2016,$23.985,97843400,$23.925,$24.125,$23.905
07/06/2016,$23.8825,123510160,$23.65,$23.915,$23.5925
07/05/2016,$23.7475,110215000,$23.8475,$23.85,$23.615
07/01/2016,$23.9725,103928320,$23.8725,$24.1163,$23.8325
06/30/2016,$23.90,143133280,$23.61,$23.9425,$23.575
06/29/2016,$23.60,146021680,$23.4925,$23.6375,$23.4075
06/28/2016,$23.3975,161551840,$23.225,$23.415,$23.035
06/27/2016,$23.01,182382720,$23.25,$23.2625,$22.875
06/24/2016,$23.35,300878840,$23.2275,$23.6638,$23.1625
06/23/2016,$24.025,128169160,$23.985,$24.0725,$23.8125
06/22/2016,$23.8875,116496560,$24.0625,$24.2225,$23.8375
06/21/2016,$23.9775,141628200,$23.735,$24.0875,$23.669
06/20/2016,$23.775,137423880,$24.00,$24.1425,$23.7575
06/17/2016,$23.8325,243173040,$24.155,$24.1625,$23.825
06/16/2016,$24.3875,125007480,$24.1125,$24.4375,$24.0175
06/15/2016,$24.285,117492200,$24.455,$24.6025,$24.2575
06/14/2016,$24.365,127562960,$24.33,$24.6187,$24.1875
06/13/2016,$24.335,150833440,$24.6725,$24.78,$24.275
06/10/2016,$24.7075,126688880,$24.6325,$24.8364,$24.62
06/09/2016,$24.9125,106302280,$24.625,$24.9975,$24.615
06/08/2016,$24.735,83359800,$24.755,$24.89,$24.67
06/07/2016,$24.7575,89513520,$24.8125,$24.9675,$24.74
06/06/2016,$24.6575,93060800,$24.4975,$25.4725,$24.3875
06/03/2016,$24.48,113950280,$24.4475,$24.5675,$24.3625
06/02/2016,$24.43,160680800,$24.40,$24.46,$24.1575
06/01/2016,$24.615,116556400,$24.755,$24.885,$24.5825
05/31/2016,$24.965,169072160,$24.90,$25.10,$24.705
05/27/2016,$25.0875,145197840,$24.86,$25.1175,$24.8113
05/26/2016,$25.1025,225173960,$24.92,$25.1825,$24.66
05/25/2016,$24.905,153033200,$24.6675,$24.935,$24.5275
05/24/2016,$24.475,140297520,$24.305,$24.5225,$24.21
05/23/2016,$24.1075,151908080,$23.9675,$24.2975,$23.9175
05/20/2016,$23.805,127336080,$23.66,$23.8575,$23.63
05/19/2016,$23.55,121671520,$23.66,$23.66,$23.3925
05/18/2016,$23.64,168039320,$23.54,$23.8025,$23.4725
05/17/2016,$23.3725,187435640,$23.6375,$23.675,$23.2525
05/16/2016,$23.47,244769360,$23.0975,$23.5975,$22.9125
05/13/2016,$22.63,176892160,$22.50,$22.9175,$22.50
05/12/2016,$22.585,304733840,$23.18,$23.195,$22.3675
05/11/2016,$23.1275,114564720,$23.37,$23.3925,$23.115
05/10/2016,$23.355,134612080,$23.3325,$23.3925,$23.0275
05/09/2016,$23.1975,131582600,$23.25,$23.4425,$23.1475
05/06/2016,$23.18,174660640,$23.3425,$23.3625,$22.9625
05/05/2016,$23.31,143400880,$23.50,$23.5175,$23.17
05/04/2016,$23.5475,163936640,$23.80,$23.975,$23.455
05/03/2016,$23.795,227080320,$23.55,$23.935,$23.42
05/02/2016,$23.41,191377960,$23.4913,$23.52,$23.10
04/29/2016,$23.435,273555360,$23.4975,$23.68,$23.1275
04/28/2016,$23.7075,328428480,$24.4025,$24.47,$23.5625
04/27/2016,$24.455,457745200,$24.00,$24.6775,$23.92
04/26/2016,$26.0875,211919120,$25.9775,$26.325,$25.9775
04/25/2016,$26.27,111991960,$26.25,$26.4125,$26.1275
04/22/2016,$26.42,134623240,$26.2525,$26.62,$26.155
04/21/2016,$26.4925,125667640,$26.7325,$26.7325,$26.38
04/20/2016,$26.7825,122307920,$26.66,$27.0225,$26.515
04/19/2016,$26.7275,129362480,$26.97,$27.00,$26.5575
04/18/2016,$26.87,243139680,$27.2225,$27.2375,$26.735
04/15/2016,$27.4625,187494680,$28.0275,$28.075,$27.4325
04/14/2016,$28.025,101459680,$27.905,$28.0975,$27.8325
04/13/2016,$28.01,131087040,$27.70,$28.085,$27.70
04/12/2016,$27.61,108602280,$27.335,$27.625,$27.165
04/11/2016,$27.255,117431760,$27.2425,$27.6525,$27.2075
04/08/2016,$27.165,94215160,$27.2275,$27.4425,$27.0425
04/07/2016,$27.135,126943240,$27.4875,$27.605,$27.0302
04/06/2016,$27.74,104715360,$27.5575,$27.745,$27.30
04/05/2016,$27.4525,106241680,$27.3775,$27.6825,$27.355
04/04/2016,$27.78,149291720,$27.605,$28.0475,$27.5675
04/01/2016,$27.4975,103281840,$27.195,$27.50,$27.05
03/31/2016,$27.2475,103055360,$27.43,$27.475,$27.22
03/30/2016,$27.39,182190360,$27.1625,$27.605,$27.15
03/29/2016,$26.92,124619640,$26.2225,$26.9475,$26.22
03/28/2016,$26.2975,77417760,$26.50,$26.5475,$26.265
03/24/2016,$26.4175,102273400,$26.3675,$26.5625,$26.2225
03/23/2016,$26.5325,102745400,$26.62,$26.7675,$26.475
03/22/2016,$26.68,129381720,$26.3125,$26.8225,$26.3025
03/21/2016,$26.4775,141816920,$26.4825,$26.9125,$26.285
03/18/2016,$26.48,174428480,$26.585,$26.625,$26.2975
03/17/2016,$26.45,137579320,$26.38,$26.6175,$26.24
03/16/2016,$26.4925,152946920,$26.1525,$26.5775,$26.1475
03/15/2016,$26.145,160105000,$25.99,$26.295,$25.9625
03/14/2016,$25.63,100233120,$25.4775,$25.7275,$25.445
03/11/2016,$25.565,109475360,$25.56,$25.57,$25.375
03/10/2016,$25.2925,133962520,$25.3525,$25.56,$25.0375
03/09/2016,$25.28,108594120,$25.3275,$25.395,$25.0675
