Date,Close/Last,Volume,Open,High,Low
04/18/2017,$35.30,58705680,$35.3525,$35.51,$35.2775
04/17/2017,$35.4575,66116520,$35.37,$35.47,$35.2175
04/13/2017,$35.2625,71102040,$35.4775,$35.595,$35.2625
04/12/2017,$35.45,81281680,$35.40,$35.5375,$35.2525
04/11/2017,$35.4075,121366080,$35.735,$35.8375,$35.015
04/10/2017,$35.7925,75618720,$35.90,$35.9698,$35.725
04/07/2017,$35.835,66634640,$35.9325,$36.045,$35.8175
04/06/2017,$35.915,84524160,$36.0725,$36.13,$35.8625
04/05/2017,$36.005,110598000,$36.055,$36.365,$35.9525
04/04/2017,$36.1925,79461200,$35.8125,$36.2225,$35.7925
04/03/2017,$35.925,79880160,$35.9275,$36.03,$35.7625
03/31/2017,$35.915,78305920,$35.93,$36.0675,$35.7525
03/30/2017,$35.9825,84756000,$36.0475,$36.125,$35.875
03/29/2017,$36.03,116696160,$35.92,$36.1225,$35.7975
03/28/2017,$35.95,133393600,$35.2275,$36.01,$35.155
03/27/2017,$35.22,94126680,$34.8475,$35.305,$34.655
03/24/2017,$35.16,89420560,$35.375,$35.435,$35.0875
03/23/2017,$35.23,81197240,$35.315,$35.3961,$35.1525
03/22/2017,$35.355,103219280,$34.9613,$35.40,$34.94
03/21/2017,$34.96,157844520,$35.5275,$35.70,$34.9325
03/20/2017,$35.365,85032400,$35.10,$35.375,$35.0575
03/17/2017,$34.9975,174802280,$35.25,$35.25,$34.9725
03/16/2017,$35.1725,76695120,$35.18,$35.255,$35.065
03/15/2017,$35.115,102706880,$34.8525,$35.1875,$34.7563
03/14/2017,$34.7475,61127400,$34.825,$34.9125,$34.71
03/13/2017,$34.80,68195200,$34.7125,$34.8575,$34.705
03/10/2017,$34.785,78315680,$34.8125,$34.8393,$34.66
03/09/2017,$34.67,88471000,$34.685,$34.6975,$34.2625
03/08/2017,$34.75,74782000,$34.7375,$34.95,$34.705
03/07/2017,$34.88,69756840,$34.765,$34.995,$34.6975
03/06/2017,$34.835,84919560,$34.8413,$34.9425,$34.649
03/03/2017,$34.945,86221480,$34.695,$34.9575,$34.6475
03/02/2017,$34.74,104682760,$35.00,$35.0697,$34.69
03/01/2017,$34.9475,145449760,$34.4725,$35.0375,$34.3988
02/28/2017,$34.2475,93785360,$34.27,$34.3588,$34.175
02/27/2017,$34.2325,80888840,$34.285,$34.3588,$34.07
02/24/2017,$34.165,87018400,$33.9775,$34.165,$33.82
02/23/2017,$34.1325,83049440,$34.345,$34.37,$34.075
02/22/2017,$34.2775,83076120,$34.1075,$34.28,$34.0275
02/21/2017,$34.175,97948800,$34.0575,$34.1875,$33.995
02/17/2017,$33.93,88653120,$33.775,$33.9575,$33.775
02/16/2017,$33.8363,90159440,$33.9175,$33.975,$33.7099
02/15/2017,$33.8775,142314560,$33.88,$34.0675,$33.655
02/14/2017,$33.755,132218000,$33.3675,$33.7725,$33.3125
02/13/2017,$33.3225,91959920,$33.27,$33.455,$33.1875
02/10/2017,$33.03,80185000,$33.115,$33.235,$33.0125
02/09/2017,$33.105,113285760,$32.9125,$33.1112,$32.78
02/08/2017,$33.01,91766600,$32.8375,$33.055,$32.805
02/07/2017,$32.8825,152633640,$32.635,$33.0225,$32.6125
02/06/2017,$32.5725,107138120,$32.2825,$32.625,$32.225
02/03/2017,$32.27,97840640,$32.0775,$32.2975,$32.04
02/02/2017,$32.1325,134685000,$31.9937,$32.3475,$31.945
02/01/2017,$32.1875,447349200,$31.7575,$32.6225,$31.7525
01/31/2017,$30.3375,191071040,$30.2875,$30.3475,$30.155
01/30/2017,$30.4075,121308440,$30.2325,$30.4075,$30.165
01/27/2017,$30.4875,81981360,$30.535,$30.5875,$30.40
01/26/2017,$30.485,105282960,$30.4175,$30.61,$30.40
01/25/2017,$30.47,129669640,$30.105,$30.525,$30.07
01/24/2017,$29.9925,92764600,$29.8875,$30.025,$29.875
01/23/2017,$30.02,87928000,$30.00,$30.2025,$29.9425
01/20/2017,$30.00,119690600,$30.1125,$30.1125,$29.9337
01/19/2017,$29.945,102217160,$29.85,$30.0225,$29.8425
01/18/2017,$29.9975,94749400,$30.00,$30.125,$29.9275
01/17/2017,$30.00,137648360,$29.585,$30.06,$29.555
01/13/2017,$29.76,104332120,$29.7775,$29.905,$29.7025
01/12/2017,$29.8125,108230200,$29.7237,$29.825,$29.5525
01/11/2017,$29.9375,109812520,$29.685,$29.9825,$29.65
01/10/2017,$29.7775,97730640,$29.6925,$29.845,$29.575
01/09/2017,$29.7475,133681160,$29.4875,$29.8575,$29.485
01/06/2017,$29.4775,126859280,$29.195,$29.54,$29.1175
01/05/2017,$29.1525,88460400,$28.98,$29.216,$28.9525
01/04/2017,$29.005,84326480,$28.9625,$29.1275,$28.9375
01/03/2017,$29.0375,115076880,$28.95,$29.0825,$28.69
